Actual,Forecast
65740.0,66122.06
64764.99999999999,64730.73
63521.0,63860.324
63267.0,62931.12
62186.0,63083.74
60655.0,61306.23
60024.0,58947.99
57740.0,57860.12
53571.0,54418.996
49942.00000000001,50025.633
47205.99999999999,46831.29
45001.0,44903.383
44261.0,43920.348
44323.0,44340.047
45091.0,45034.082
49146.0,47639.684
55852.0,56053.2
60698.99999999999,62283.414
63978.0,64022.695
65230.0,65771.266
66976.0,66966.57
68583.0,67809.85
68034.0,68456.38
67510.0,67303.59
66354.0,66515.16
65989.0,65439.562
64920.00000000001,65592.87
64546.0,64692.246
63704.0,64339.414
62577.0,62774.664
61590.00000000001,60713.19
59161.0,58839.16
54689.0,55423.63
50469.0,50847.234
47580.00000000001,47279.926
45811.0,45372.52
44453.0,45047.207
44360.0,44264.49
45769.0,44867.562
49765.0,49351.15
56535.0,56855.54
61497.0,62825.055
64290.99999999999,64727.184
65296.00000000001,66055.65
67020.0,67009.24
68367.0,67909.016
68423.0,68280.58
67802.0,67672.875
67496.0,66787.695
66104.0,66688.375
64329.0,65400.55
63454.99999999999,63855.66
62743.0,63537.613
61779.00000000001,62371.98
60770.00000000001,60259.324
58477.0,58267.305
54149.00000000001,55035.574
49895.99999999999,50483.42
47836.99999999999,46823.875
46556.99999999999,45808.324
44998.0,45837.797
44984.0,44650.508
45978.0,45558.918
49419.99999999999,49156.805
56331.00000000001,55669.746
60976.99999999999,62358.28
63715.00000000001,64145.07
64568.99999999999,65358.9
66573.0,66268.24
67549.0,67425.78
67090.0,67397.51
66360.0,66263.56
64918.0,65424.78
64047.0,64027.67
63111.0,63808.324
62757.0,63317.43
61727.0,62939.914
60684.0,60927.605
60274.0,59083.406
57717.0,57863.848
53436.00000000001,54121.62
49305.99999999999,49860.336
46675.0,46227.324
45111.0,44686.918
44025.0,44380.3
43701.0,43908.316
44377.0,43985.75
48253.0,47096.49
55268.0,54856.297
60052.0,61424.523
63197.0,63200.85
64076.0,64880.4
65402.0,65771.21
66391.0,66291.805
65420.0,66398.02
64208.99999999999,64677.14
63450.0,63189.91
62566.0,62887.47
61704.00000000001,62470.586
61208.0,61849.395
60097.0,61238.684
58870.0,59250.668
57737.0,57252.89
55026.0,55324.355
50820.0,51708.652
47379.0,47484.406
44257.0,44639.227
41836.0,42318.81
40093.0,40914.99
39558.0,39146.637
39415.0,39162.008
40201.0,39750.09
41924.0,42167.76
44872.0,45051.39
48779.0,48422.863
51877.0,51831.617
53362.0,53650.395
54232.0,53835.277
54092.00000000001,54016.074
53134.0,53217.227
52676.0,51794.297
51781.99999999999,51820.99
50922.0,51224.844
50927.0,50905.18
51377.00000000001,51458.41
50386.00000000001,51625.164
49350.0,49372.82
47321.0,48014.996
45685.0,45254.273
43614.0,43420.05
41196.0,40970.637
39200.0,39308.285
37436.0,38039.57
36658.0,36584.535
36868.0,36325.914
37064.0,37496.32
37643.0,38223.797
38699.0,39728.973
41888.0,41432.332
44414.0,45264.758
46681.0,46660.47
48838.0,48005.004
48634.0,49451.76
47905.0,48011.062
47161.00000000001,47036.145
45109.0,46594.27
44988.0,44490.723
45375.0,46190.082
46769.00000000001,46881.926
46371.0,48194.8
47794.00000000001,46124.504
46097.0,47809.7
44598.0,44354.133
42073.0,43001.42
39544.0,39616.766
38151.0,37897.906
37593.0,37085.117
37799.0,37649.215
39723.0,38469.473
43495.0,42972.117
51672.0,50190.184
57186.0,59208.453
59940.0,61795.73
60459.0,62651.58
62076.99999999999,63542.656
64322.0,64345.957
64466.0,65023.0
63618.0,64132.227
62502.0,62609.227
61294.00000000001,61338.746
60117.0,60326.426
59463.0,59541.37
59234.0,59168.438
59138.0,58549.66
58662.0,57438.418
55607.0,55759.504
51237.0,51765.312
46851.00000000001,47672.715
43537.0,43764.562
42342.0,41538.254
42023.0,41824.04
42031.0,42474.22
43085.0,42534.59
46609.0,46065.203
54528.99999999999,53450.008
59834.00000000001,61038.344
62074.99999999999,63025.156
62256.99999999999,63680.57
63427.0,64369.24
64941.0,64812.562
64710.0,65078.258
64438.0,63962.37
63404.0,63330.46
62302.0,62275.27
60636.0,61503.99
60593.0,60056.055
59991.00000000001,60570.723
59284.0,59007.652
58784.00000000001,57197.54
55669.0,55685.66
51268.0,51640.223
46965.00000000001,47648.64
43779.0,43921.086
42580.0,41969.742
41738.0,42192.902
42051.0,41713.42
43255.0,42830.797
47157.0,46803.12
54712.0,54006.613
59286.0,60815.06
62046.0,62388.43
62952.00000000001,63707.12
64334.0,64751.344
65541.0,65220.336
65141.00000000001,65395.996
63912.99999999999,64286.504
62595.0,62667.066
61991.00000000001,61505.516
60869.0,61581.203
60891.0,60570.117
60989.0,60684.97
61118.0,59907.895
59994.0,58739.42
56482.0,56279.645
51285.0,52277.973
47440.0,47533.926
45452.0,44612.926
43544.0,43780.805
42452.0,42992.64
42678.0,42151.258
44004.0,43583.566
47498.00000000001,47944.38
55043.0,53967.46
60487.0,61192.27
63605.0,63598.887
63715.00000000001,64939.598
64445.0,65273.87
66709.0,65522.348
66817.0,66763.445
65989.0,65953.18
64541.0,64644.496
63461.99999999999,63399.797
62397.0,62909.047
62033.99999999999,62207.8
62397.0,61868.906
61652.0,61561.574
60728.0,59367.332
57181.0,57585.023
52083.00000000001,53246.24
47606.99999999999,48566.47
44700.0,44667.594
43601.0,42922.11
42294.0,43336.055
42329.0,42037.367
43594.0,42674.508
47114.99999999999,47197.74
54581.0,53814.605
60134.0,60892.312
63161.0,63314.914
63689.0,64620.95
64459.0,65326.066
64753.0,65570.58
64248.00000000001,64912.074
62657.99999999999,63634.6
60934.00000000001,61551.562
59940.0,60010.832
58907.00000000001,59975.406
59127.0,59295.66
59104.0,59494.086
58680.99999999999,58236.43
57669.0,56573.504
53674.0,54563.805
49800.0,49874.688
46138.0,46629.047
42685.0,43249.332
41104.0,41018.453
40067.0,40529.754
39783.0,39618.81
39718.0,39719.54
39990.0,40713.113
41687.0,42189.152
44975.0,45083.457
48201.0,48530.48
50668.0,50786.87
52231.00000000001,52113.562
53288.00000000001,52668.71
52943.0,53044.38
50866.0,51888.93
48820.0,49035.746
47948.0,47446.56
47855.0,48014.574
49188.00000000001,48833.293
49920.99999999999,50407.402
50046.0,49831.438
49694.0,49085.605
46745.99999999999,48112.18
44268.0,44221.273
41188.0,41961.69
38575.0,38670.684
36943.0,37159.855
35942.0,36117.207
35575.0,35528.9
35532.0,35422.89
35548.0,35868.94
36777.0,36515.26
38222.0,39417.812
41652.0,41046.67
44774.0,44720.586
47085.0,46899.176
49295.00000000001,48132.75
48767.0,49632.574
46947.0,47880.16
45811.0,45608.18
45574.0,45296.484
45424.0,46217.613
46528.0,46450.863
47877.0,47888.125
48071.0,48593.03
48496.0,47627.543
46526.0,47590.055
44964.0,44538.223
42327.0,43051.207
39794.0,39804.375
38407.0,38192.496
37619.0,37639.54
37885.0,37684.42
39350.0,38776.465
44326.0,42929.09
53749.0,52414.91
59329.0,60972.26
62291.0,62916.656
63572.0,64195.496
65214.00000000001,66005.47
66302.0,66772.35
65326.0,66655.6
64858.0,65125.734
63766.0,64169.477
62414.0,62792.145
60490.00000000001,61467.336
60370.0,59733.406
60320.0,60370.844
60323.0,59636.215
59666.0,58355.555
55567.0,56471.99
51640.0,51589.984
47521.0,48303.35
44132.0,44307.457
42402.0,42290.656
41511.0,41704.523
42017.0,41526.695
43415.0,42858.94
47464.0,46928.258
55950.0,54499.35
60771.0,62071.03
63235.0,63638.492
63250.0,64625.61
63998.0,65373.777
65705.0,65354.42
65725.0,65856.4
64905.99999999999,65038.08
63382.0,63676.125
61554.0,62109.793
60118.0,60583.77
60412.0,59747.195
60614.0,60561.29
60653.0,59632.984
60522.0,58215.406
56667.0,56874.254
52254.0,52161.977
47375.00000000001,48527.45
44132.0,44086.59
42865.0,42455.53
42863.0,42419.32
42975.0,43586.51
44119.0,43801.15
48057.99999999999,47970.883
57315.00000000001,55342.844
61907.0,63108.75
64302.0,64257.945
63782.0,65298.926
64725.99999999999,65802.64
64771.0,65883.37
65032.0,64901.402
64803.0,64482.867
63649.00000000001,63897.883
63032.00000000001,62564.402
61332.0,62449.684
61534.99999999999,60700.86
62574.00000000001,61317.92
62426.00000000001,61448.723
61188.99999999999,59525.91
56851.0,57308.996
52590.0,52625.15
48341.0,49132.07
46237.0,45242.67
44505.0,44819.71
43829.0,43922.926
43399.0,43979.9
44323.0,43929.332
48905.0,48098.57
57234.0,56071.395
62054.0,63067.688
64604.0,64578.258
64873.99999999999,65829.31
66091.0,66635.414
67288.0,67016.6
66565.0,67217.66
66077.0,65788.89
65103.0,65143.76
64173.00000000001,64303.18
62310.0,63721.688
61521.0,61880.44
61532.0,61515.824
61873.0,61128.86
61799.0,60108.22
58015.0,58501.207
53925.0,53753.16
50314.0,50329.04
46558.0,47018.63
45155.0,44468.61
44979.0,44620.67
45748.0,45556.125
46136.0,47604.27
49482.00000000001,49423.492
58034.0,56263.285
62762.0,64076.574
65157.00000000001,65246.61
66068.0,66059.69
66622.0,67737.555
68212.0,67532.73
67030.0,68027.3
65427.0,66309.73
63583.00000000001,64333.77
62190.99999999999,62767.434
60856.0,62104.87
60550.99999999999,61215.15
60010.0,61075.195
59892.99999999999,59522.934
58933.0,58381.797
53890.0,56086.875
50091.0,50156.703
46293.00000000001,47302.21
43434.0,43473.043
41234.0,42201.195
40070.0,40391.957
39789.0,39538.32
39764.0,39535.438
40589.0,40263.457
43188.0,42546.27
46230.0,46900.316
49702.0,49563.938
51581.0,52221.79
53140.0,52832.125
54531.0,53512.17
53195.0,54254.96
51084.0,51644.145
49120.0,49185.88
48398.0,47833.2
48462.0,48771.594
49694.0,49554.43
50002.99999999999,50719.395
49961.99999999999,49611.574
50100.99999999999,48911.477
47241.0,48416.95
44870.0,44387.996
41793.0,42302.113
38969.0,39037.555
37239.0,37505.668
36685.0,36377.137
36281.0,36518.074
36111.0,36208.4
36781.0,36731.113
37502.0,39117.168
39366.0,40495.656
42856.0,42436.246
45254.0,45909.973
47034.0,47125.93
48515.0,47878.56
48229.00000000001,48698.63
46645.0,47512.89
45099.0,45404.613
44175.0,44332.496
44853.0,44488.387
46508.0,46452.555
48670.0,48029.14
49385.99999999999,49246.46
49952.0,48523.62
47549.0,48750.926
45575.0,45394.55
42345.0,43841.082
39895.0,40004.35
38587.0,38553.21
38160.0,37942.38
38229.0,38572.098
40111.0,39107.453
44750.0,44256.54
54509.0,52408.03
60166.0,61539.727
62615.00000000001,63835.758
62890.0,64614.83
63976.0,65878.99
65262.0,66177.055
65287.0,65926.74
64721.0,65015.395
63884.0,63860.188
63137.0,62904.04
61974.0,62453.918
61607.99999999999,61472.016
61520.0,61254.188
62010.99999999999,60531.73
60404.0,59817.637
56391.0,56688.35
51883.0,52368.367
47902.99999999999,48267.316
45718.0,44953.29
43980.0,44083.426
42791.0,43510.156
42926.0,42588.95
43876.0,43668.15
47768.0,47536.633
56924.0,54749.977
62006.0,63003.586
64186.0,64567.184
64272.0,65229.83
65222.0,66229.67
67313.0,66442.39
66041.0,67252.516
65249.0,65252.3
63890.0,64182.44
63165.99999999999,62989.117
62058.99999999999,62806.168
61721.99999999999,61848.844
61463.0,61542.45
62557.0,60542.676
62291.0,60506.508
57630.0,58349.27
52638.0,53040.04
48043.0,49024.637
44864.0,44920.793
43118.0,43205.797
42155.0,42583.652
42384.0,42065.633
43540.0,42972.836
47644.0,47025.004
57539.0,54785.516
62404.99999999999,63671.66
64207.00000000001,64850.156
63885.0,65190.266
64356.0,66216.08
65233.0,65867.586
64306.99999999999,65450.773
63994.99999999999,63741.285
62801.0,63191.78
61275.0,61968.54
60386.0,60718.67
60962.0,60464.82
60704.00000000001,61228.24
61298.0,59446.223
60405.0,58805.254
55742.0,56380.01
51510.99999999999,51344.203
48339.0,47959.848
45242.0,45303.312
42917.0,43550.414
42239.0,42077.965
42963.0,42098.69
43902.0,44548.746
48210.0,47440.45
57482.99999999999,54971.242
61070.0,63136.047
63456.0,63572.76
63493.99999999999,64626.746
64073.0,65600.766
66480.0,65135.863
65667.0,66401.33
64173.00000000001,64811.062
63017.0,62787.33
62031.0,62083.402
60506.00000000001,61624.47
59796.0,60116.9
59785.0,59532.668
61532.0,59103.33
60963.0,59782.4
56333.00000000001,57167.12
52799.0,51998.01
48930.0,49405.957
45761.0,45681.67
44803.0,43981.89
44164.0,44402.42
44606.0,44467.133
45975.0,46137.684
49621.0,50317.473
57322.0,56247.184
60821.0,63036.57
63253.0,63693.793
63290.0,64803.734
64252.0,65221.465
65920.0,65213.62
64000.00000000001,65940.05
61836.00000000001,62920.59
59826.0,60430.418
57983.99999999999,59049.8
57321.0,57999.395
58227.0,58266.76
58038.0,59190.477
58960.0,57150.605
57752.00000000001,57089.61
53875.0,54224.66
50443.00000000001,50012.5
46870.0,47003.895
43669.0,44041.008
41651.0,42054.207
40662.0,40752.914
40646.0,40186.152
40979.0,40809.516
41839.0,41736.156
43949.0,43708.34
46944.0,47248.87
50369.0,50323.9
51936.99999999999,52935.36
53603.0,53064.457
54370.0,54032.246
53301.0,54016.344
52058.00000000001,51949.977
50314.0,50689.36
49426.99999999999,49143.99
48599.0,49527.277
49804.0,49068.273
50722.99999999999,51114.97
51570.0,50784.848
50998.0,50538.43
47898.0,48729.297
45259.0,44950.01
42038.0,42532.77
39449.0,39495.22
37575.0,38110.383
36240.0,36692.184
36077.0,35634.953
36597.0,36118.727
36973.0,37427.086
37882.0,38270.492
40115.0,40333.32
43098.0,43471.285
45949.0,46004.387
48047.00000000001,47910.934
49202.0,48925.402
48472.0,49199.195
47026.0,47522.52
45467.0,45916.312
44436.0,44788.926
44258.0,44841.14
46683.0,45591.625
48624.99999999999,48890.668
49980.0,49167.934
50055.0,49101.805
47540.99999999999,48320.426
46073.0,45189.395
42745.0,43941.87
40444.0,40063.44
39614.0,39080.1
39357.0,39211.406
40067.0,40070.594
41458.0,41952.84
45535.0,45967.938
55656.0,53215.234
61767.0,62268.824
64530.0,64644.43
65060.99999999999,65581.984
66983.0,67133.49
67641.0,68264.17
66919.0,67758.56
66586.0,66422.81
65499.0,65837.72
64650.99999999999,64527.42
63222.99999999999,63845.31
63384.0,62592.78
63144.0,63160.684
64254.0,62040.47
61963.0,61970.703
57386.0,58002.973
52966.0,53459.176
49007.0,49403.465
46380.0,46057.074
44791.0,44636.55
43959.0,44364.758
44364.0,44098.266
45521.0,45511.617
49581.0,49438.58
57860.0,56783.938
62430.0,63870.58
64299.0,65097.766
65356.99999999999,65611.77
66107.0,67239.55
66796.0,67101.875
66559.0,66682.84
66365.0,65977.38
65463.0,65528.285
64400.0,64599.863
63162.0,63858.03
63152.0,62944.37
62865.0,63181.47
64584.0,61859.81
62529.0,62225.0
58352.0,58181.234
53842.0,54153.223
49449.0,49970.133
46435.0,46473.52
44593.0,44629.734
43767.0,44042.45
44036.0,43779.984
45379.0,44991.63
49998.0,49322.414
59064.00000000001,57447.855
64161.0,64815.766
65125.00000000001,66263.85
65416.0,66167.57
66751.0,67499.18
67946.0,67946.62
67462.0,67807.05
66190.0,66737.79
64861.0,65218.957
64199.99999999999,64136.887
62404.99999999999,64208.97
61817.0,62339.848
62394.00000000001,61952.27
64101.0,61985.06
61405.0,61889.035
57535.0,57114.477
53737.0,53614.285
49387.0,49845.676
46790.0,46398.613
45207.0,45049.39
43765.0,44706.105
44255.0,43355.152
45417.0,45518.836
49443.00000000001,49299.637
58441.99999999999,56105.527
62402.0,64089.848
64567.00000000001,64842.54
65843.0,65656.94
66582.0,67611.11
68242.0,67382.98
67670.0,67913.79
66744.0,66925.0
65790.0,65646.25
65517.0,64917.13
64393.0,65189.145
63433.0,64001.746
63517.00000000001,62894.18
64837.0,62753.773
62418.0,62737.62
58687.0,58353.355
54357.99999999999,54702.527
49643.0,50457.574
46735.00000000001,46624.543
44688.0,44880.81
43960.0,43980.473
44216.0,44093.715
45247.0,45080.875
48544.0,48530.65
57778.0,55163.094
63126.0,64255.414
65675.0,65739.34
66971.0,66422.34
67843.0,68550.17
68756.0,68748.33
68619.0,68508.695
66848.0,68052.26
64599.00000000001,65878.16
63721.0,63622.215
62285.0,63959.824
61578.0,62937.02
61292.0,62148.215
62408.0,61069.117
59716.0,60908.1
55385.0,56093.098
51863.0,51865.637
47531.0,48349.63
44371.0,44675.785
42814.0,42801.535
40894.0,42338.51
41608.0,40034.92
41782.0,42350.227
42122.0,42778.23
44238.0,44262.094
46931.00000000001,48310.39
51194.0,50555.227
52102.99999999999,54083.016
55034.0,53251.887
56136.0,55797.09
55776.99999999999,55815.824
53720.0,54544.46
51838.0,51791.074
51485.0,50410.133
50587.0,51421.805
51375.0,50539.695
52348.0,51977.37
53459.0,52250.27
51207.0,52440.79
47350.00000000001,48585.625
45065.0,44867.223
41651.0,42712.848
39842.0,39213.82
38102.0,38622.586
36590.0,37150.098
36403.0,35952.02
36376.0,36350.652
36201.0,36727.582
37461.0,36761.37
39222.0,39813.453
42659.0,42112.06
46454.0,45658.01
49344.0,48666.035
51431.0,50366.406
51195.0,51499.965
50517.99999999999,50288.52
49054.0,49559.867
48147.00000000001,48041.19
47757.0,48046.883
49519.0,48388.387
51058.00000000001,51091.254
51956.0,51409.65
50289.99999999999,50968.418
48480.0,48279.26
47458.0,46570.086
44335.0,44994.62
43503.0,41561.41
42193.0,42014.71
41617.0,41437.383
42348.0,42296.57
44411.0,44550.625
48176.0,49964.008
58134.0,56087.523
63427.0,64690.105
65672.0,66376.9
65695.0,66837.45
66551.0,68033.25
67998.0,68240.625
67676.0,68319.08
67259.0,67347.94
65312.0,66502.11
63846.99999999999,64304.49
62625.99999999999,63236.355
62348.0,62622.043
62830.99999999999,62646.523
64354.0,62397.793
61538.0,62368.496
57088.0,57612.098
52879.0,53451.95
48453.0,49446.35
46216.0,45669.117
45288.0,44686.812
44267.0,45054.766
44552.0,44270.68
46592.0,45441.184
51175.0,51184.062
58703.99999999999,58054.426
64065.0,63863.055
66537.0,66193.31
66965.0,67418.96
68452.0,68163.03
69895.0,69059.5
69439.0,69550.94
68824.0,68464.055
67283.0,67722.586
65618.0,66403.44
64394.00000000001,65226.96
64905.99999999999,64754.344
64551.00000000001,65586.2
65486.99999999999,63592.246
62525.0,62910.2
58838.0,58238.945
54177.99999999999,54813.234
49558.99999999999,50111.09
46529.0,46705.016
45922.0,44744.85
45745.0,46099.605
45920.0,46589.28
46822.0,47205.73
50601.0,51258.668
58516.0,58047.043
62980.0,64107.77
64899.0,65259.215
64982.0,66063.48
65867.0,66610.47
66892.0,66685.52
67349.0,66789.53
66592.0,66633.24
65123.0,65502.61
63086.0,64080.586
61441.0,62396.73
61471.0,61403.13
61547.0,62001.562
63037.0,60979.78
60429.0,61111.965
56284.0,56601.387
52744.0,52733.383
48341.0,49384.04
45884.0,45488.418
43882.0,44303.934
43164.0,42980.043
42865.0,43105.867
41998.0,43058.023
40610.0,42681.117
40154.0,41411.9
41818.0,41417.656
44748.0,43983.383
47262.0,46971.35
49838.0,48523.758
52004.0,50646.12
52182.99999999999,52222.75
49959.99999999999,51315.617
48208.0,48148.562
47314.0,47664.727
46982.0,48034.035
47988.0,48385.92
50075.99999999999,49633.715
51847.0,51160.816
50316.0,51376.133
47810.00000000001,48181.83
46324.0,45856.19
43135.0,44299.406
40214.0,40781.64
38480.0,38521.85
38015.0,37533.844
38443.0,38186.12
39876.0,39375.895
42871.0,42689.77
49387.0,48605.723
54250.99999999999,56714.348
56516.0,59363.133
58494.0,59735.84
59071.00000000001,61465.496
60228.00000000001,61159.504
60236.0,60884.516
58974.0,59877.71
57774.0,57797.15
56662.99999999999,56748.957
55321.0,56321.28
55990.0,55403.48
56857.00000000001,56731.156
58077.0,56449.668
55125.0,56131.99
51335.0,51523.562
47779.99999999999,48276.703
44804.0,44645.594
41811.0,42395.145
40459.0,39980.67
39392.0,39988.04
39544.0,38901.625
40378.0,40038.16
41262.0,42602.695
42618.0,44748.56
45414.0,46481.836
48864.0,49244.23
51205.0,51845.75
52803.0,52766.992
54152.0,53249.516
54300.0,53932.273
52219.0,53322.543
50172.00000000001,50302.273
49290.0,48774.63
49025.99999999999,49374.508
49558.0,49932.707
50378.0,50388.79
52323.99999999999,50407.773
49958.00000000001,51634.574
47355.0,47305.473
45862.0,45126.195
43119.0,43302.496
41060.0,40786.49
38413.0,39532.227
37825.0,37095.605
38420.0,37770.6
38543.0,39440.28
38789.0,39793.047
38992.0,40798.336
40251.0,41745.58
43452.0,43269.51
46724.0,46547.47
49057.99999999999,48901.625
51459.00000000001,50018.707
51330.99999999999,51799.07
50449.0,50491.023
50188.00000000001,49444.63
49274.0,49927.945
49283.0,49174.168
50344.0,49965.977
51681.0,51333.758
53184.99999999999,52004.004
50901.00000000001,52402.71
49000.99999999999,48595.492
48505.0,47194.676
45686.0,46257.66
43155.0,43175.824
41293.0,41390.516
40697.0,40284.355
41035.0,41060.53
42620.0,42449.668
47356.0,46257.402
56933.0,54948.1
62357.0,64193.504
65303.0,65936.11
65613.0,66959.59
66675.0,68227.1
66997.0,68495.66
66309.0,67678.85
65824.0,66299.164
63637.0,65433.387
62734.0,62913.75
61661.0,63053.535
61821.0,62684.504
63429.0,62832.633
65644.0,63174.332
62584.99999999999,62962.176
58765.0,57891.566
55012.00000000001,54747.188
50341.0,50935.36
47016.0,47192.875
44913.0,44971.96
44039.0,44129.855
44538.0,44105.945
46953.0,45709.32
50555.0,51725.562
58670.00000000001,57279.21
64570.0,64524.445
67692.0,66962.25
67293.0,68221.36
67456.0,68543.73
69444.0,68544.8
69323.0,69545.586
68514.0,68636.86
66762.0,67367.516
65322.0,65771.06
64165.0,64885.227
63960.0,64282.758
65148.0,64176.92
65786.0,64485.047
62092.99999999999,63136.207
58210.00000000001,57970.504
54927.0,54703.16
51115.00000000001,51291.996
47539.00000000001,48124.42
46154.0,45386.5
44613.0,45514.164
45497.0,44072.87
47515.0,47016.91
51257.99999999999,51585.812
59128.00000000001,57628.72
64659.0,64834.883
65805.0,67052.555
65596.0,66782.63
66101.0,67344.65
67869.0,67476.305
68394.0,67984.5
68402.0,67760.01
67273.0,67559.79
65400.0,66637.086
63099.0,65221.83
63306.99999999999,63463.227
64899.0,64522.676
66009.0,64652.16
62479.0,63015.86
58368.99999999999,57953.375
54706.0,54532.69
51328.0,50845.125
48604.0,48371.805
46551.0,46666.97
45649.0,45805.66
46059.0,45592.02
47606.0,47453.51
50697.0,51526.64
58475.99999999999,56674.773
63754.00000000001,64420.047
66551.0,66353.94
67198.0,67306.84
67733.0,68299.38
69128.0,68427.91
68730.0,68960.59
68268.0,68004.41
66781.0,67340.19
65492.0,65999.38
63571.0,65291.08
64028.99999999999,63704.895
64203.0,64891.645
65503.00000000001,63789.03
62689.0,63473.547
58582.0,58875.34
55728.0,55071.367
51628.0,52334.883
49113.00000000001,48436.812
46754.0,47184.754
45869.0,45601.406
46296.0,45899.848
47445.0,47556.56
50926.00000000001,50755.246
59468.0,57086.402
65557.0,65448.11
67588.0,67706.87
67755.0,68007.914
67876.0,69139.68
68411.0,69064.34
67744.0,68500.99
66728.0,67285.75
65248.00000000001,66059.36
63934.0,64840.582
62402.0,64307.625
63070.0,63194.703
64670.0,64246.695
65573.0,64299.547
61053.0,62731.383
56751.99999999999,56735.402
53738.0,53494.504
49790.0,50141.87
46767.00000000001,47011.906
44726.0,45048.043
43295.0,43938.965
42897.0,42668.426
43041.0,42776.64
44232.0,43872.535
45639.0,46911.82
48188.00000000001,48691.17
51665.0,51508.098
54036.99999999999,54552.94
55756.0,55510.51
56963.0,56168.734
56284.99999999999,56741.668
54385.0,55119.562
52696.0,52687.016
50786.0,51608.527
50667.0,50307.26
52070.0,51882.56
54073.0,53537.926
54856.99999999999,54247.555
51203.0,53133.406
47656.99999999999,48249.03
45502.0,45523.586
42849.0,43002.9
40766.0,40647.91
38861.0,39299.64
37834.0,37946.805
37460.0,37338.95
37811.0,37357.23
38339.0,38769.188
39727.0,40357.84
41423.0,42968.793
44619.0,44457.586
47515.0,47539.383
49804.0,49420.516
51767.0,50636.105
51820.0,51835.17
49713.0,50934.164
48399.0,47990.562
47425.00000000001,47686.03
47278.0,47583.906
48467.0,48406.36
51611.0,49825.98
53630.0,52469.715
51414.0,52335.7
49155.0,48502.566
47826.00000000001,46885.7
44861.0,45138.426
42231.0,42243.03
40514.0,40468.418
39558.0,39796.426
39350.0,39711.625
41098.0,40178.816
45973.0,45233.977
55573.0,53987.926
62779.00000000001,62715.727
65025.0,65834.93
64695.0,66399.86
65097.0,67128.38
66170.0,67305.03
66282.0,67007.22
66167.0,66188.41
64772.00000000001,65520.27
63645.0,63849.4
62389.0,63089.906
63151.0,62333.86
64968.00000000001,63635.465
67176.0,64155.67
63384.0,63795.555
59299.0,58319.48
55237.0,55278.316
50583.0,51071.336
47590.0,47481.727
45892.0,45543.477
45146.0,45350.645
45791.0,45455.098
47580.00000000001,47359.715
51337.99999999999,52282.34
59412.0,58533.867
64839.99999999999,65404.1
66456.0,67307.66
66834.0,67438.945
67372.0,68523.664
68882.0,68536.984
68670.0,68857.53
67169.0,68031.29
65802.0,66120.516
65270.0,65086.395
64523.0,65424.28
65347.99999999999,64987.207
67436.0,65737.11
68407.0,66255.15
64327.0,64665.72
59670.00000000001,59413.13
55958.0,55751.996
50965.0,52115.625
47959.99999999999,47929.47
46110.0,46235.625
45404.0,45430.008
46153.0,45634.902
47694.00000000001,47676.93
51250.0,51883.246
59653.0,58082.336
65912.0,65645.27
68488.0,67994.24
69125.0,68746.67
69843.0,70096.76
70551.0,70527.89
69673.0,70283.28
69277.0,69007.39
67806.0,68594.0
66284.0,67270.734
65476.0,66266.75
65456.0,66315.32
66854.0,66279.2
67662.0,66272.01
64443.0,64646.145
60022.0,59940.383
56070.0,55942.29
51526.99999999999,52120.08
48162.0,48392.96
46430.0,46331.27
45837.0,45982.87
45900.0,46264.215
47507.00000000001,46870.973
50985.00000000001,51984.688
58744.99999999999,57961.203
65261.0,64691.867
67272.0,67529.625
67748.0,67898.305
68559.0,68896.92
69188.0,69484.695
68837.0,69081.164
68231.0,68172.69
66988.0,67416.21
65701.0,66192.29
64187.0,65285.918
64539.0,64166.793
66390.0,65069.168
66900.0,65838.61
63527.0,63904.52
59503.0,59239.316
55721.0,55743.867
51375.0,51967.94
48148.0,48294.867
46220.0,46162.83
45123.0,45465.715
45208.0,45009.246
46726.00000000001,45960.79
50394.0,50421.48
58914.0,56958.58
65135.99999999999,65076.8
67282.0,67511.31
68549.0,67856.63
68958.0,69815.93
69962.0,69929.85
70071.0,69774.71
67980.0,69542.67
65412.00000000001,67011.6
64186.0,64469.812
63176.0,64691.027
63268.0,64591.125
66032.0,64519.19
66346.0,65892.39
61445.0,63206.004
56558.0,57131.418
52699.0,53289.773
49310.0,49215.684
45203.0,46703.99
43223.0,43451.953
41961.0,42880.13
41658.0,41459.676
42588.0,41639.2
43364.0,44740.535
45881.0,46909.234
49252.0,50496.734
51257.99999999999,53209.71
53967.0,53730.152
55979.0,55668.38
56245.0,56628.484
55676.99999999999,55695.492
54514.0,54531.67
53260.0,53156.223
52319.0,52137.61
52262.0,51809.457
53742.0,52548.668
56634.0,54352.992
55984.0,56287.164
52351.0,53330.934
49146.0,49334.734
47219.0,46804.223
44059.0,44633.15
40267.0,41497.58
38600.0,38380.066
37620.0,37734.117
37462.0,37222.26
38114.0,37650.33
38537.0,38829.65
38974.0,39821.316
40761.0,41222.332
43440.0,43945.598
45651.0,46271.37
48643.0,47403.15
51387.99999999999,49864.457
50859.0,51753.66
48499.0,49656.004
47249.0,46648.9
47239.0,46871.035
47818.0,48209.2
49640.0,49141.74
52682.00000000001,50735.477
53418.0,52941.906
50909.0,51705.227
48949.00000000001,48282.625
47814.0,46786.445
43753.0,45175.76
41521.0,41089.535
