utc_timestamp,load
2020-01-05 00:00:00+00:00,50161.70238095238
2020-01-12 00:00:00+00:00,59077.59523809524
2020-01-19 00:00:00+00:00,60361.69642857143
2020-01-26 00:00:00+00:00,60893.732142857145
2020-02-02 00:00:00+00:00,60839.19642857143
2020-02-09 00:00:00+00:00,60259.83928571428
2020-02-16 00:00:00+00:00,60845.125
2020-02-23 00:00:00+00:00,59787.32738095238
2020-03-01 00:00:00+00:00,58899.13690476191
2020-03-08 00:00:00+00:00,58688.47023809524
2020-03-15 00:00:00+00:00,58534.23809523809
2020-03-22 00:00:00+00:00,55372.744047619046
2020-03-29 00:00:00+00:00,53471.982142857145
2020-04-05 00:00:00+00:00,52845.267857142855
2020-04-12 00:00:00+00:00,47210.88690476191
2020-04-19 00:00:00+00:00,47415.69642857143
2020-04-26 00:00:00+00:00,50172.416666666664
2020-05-03 00:00:00+00:00,48161.90476190476
2020-05-10 00:00:00+00:00,49590.77976190476
2020-05-17 00:00:00+00:00,50926.97619047619
2020-05-24 00:00:00+00:00,47439.642857142855
2020-05-31 00:00:00+00:00,49527.607142857145
2020-06-07 00:00:00+00:00,48776.244047619046
2020-06-14 00:00:00+00:00,48219.744047619046
2020-06-21 00:00:00+00:00,49813.94642857143
2020-06-28 00:00:00+00:00,50480.791666666664
2020-07-05 00:00:00+00:00,51458.875
2020-07-12 00:00:00+00:00,51252.57738095238
2020-07-19 00:00:00+00:00,50896.18452380953
2020-07-26 00:00:00+00:00,50475.73809523809
2020-08-02 00:00:00+00:00,50049.392857142855
2020-08-09 00:00:00+00:00,49450.92261904762
2020-08-16 00:00:00+00:00,52076.73809523809
2020-08-23 00:00:00+00:00,51872.05952380953
2020-08-30 00:00:00+00:00,51653.375
2020-09-06 00:00:00+00:00,51617.744047619046
2020-09-13 00:00:00+00:00,51507.630952380954
2020-09-20 00:00:00+00:00,52181.32738095238
2020-09-27 00:00:00+00:00,53411.93452380953
2020-10-04 00:00:00+00:00,57410.319444444445
