utc_timestamp,load
2015-09-07 00:00:00+00:00,56167.291666666664
2015-09-08 00:00:00+00:00,56934.833333333336
2015-09-09 00:00:00+00:00,56479.708333333336
2015-09-10 00:00:00+00:00,56672.5
2015-09-11 00:00:00+00:00,56048.0
2015-09-12 00:00:00+00:00,47654.583333333336
2015-09-13 00:00:00+00:00,44091.25
2015-09-14 00:00:00+00:00,57208.5
2015-09-15 00:00:00+00:00,58739.375
2015-09-16 00:00:00+00:00,58780.5
2015-09-17 00:00:00+00:00,59172.875
2015-09-18 00:00:00+00:00,56629.25
2015-09-19 00:00:00+00:00,47473.708333333336
2015-09-20 00:00:00+00:00,43927.791666666664
2015-09-21 00:00:00+00:00,51306.583333333336
2015-09-22 00:00:00+00:00,54614.125
2015-09-23 00:00:00+00:00,57205.166666666664
2015-09-24 00:00:00+00:00,57974.958333333336
2015-09-25 00:00:00+00:00,56703.375
2015-09-26 00:00:00+00:00,48006.375
2015-09-27 00:00:00+00:00,43571.666666666664
2015-09-28 00:00:00+00:00,56792.583333333336
2015-09-29 00:00:00+00:00,58202.208333333336
2015-09-30 00:00:00+00:00,57957.875
2015-10-01 00:00:00+00:00,57640.958333333336
2015-10-02 00:00:00+00:00,55267.166666666664
2015-10-03 00:00:00+00:00,44222.666666666664
2015-10-04 00:00:00+00:00,43748.375
2015-10-05 00:00:00+00:00,56486.916666666664
2015-10-06 00:00:00+00:00,59206.333333333336
2015-10-07 00:00:00+00:00,58785.541666666664
2015-10-08 00:00:00+00:00,58329.75
2015-10-09 00:00:00+00:00,57078.958333333336
2015-10-10 00:00:00+00:00,48273.125
2015-10-11 00:00:00+00:00,44841.208333333336
2015-10-12 00:00:00+00:00,57760.833333333336
2015-10-13 00:00:00+00:00,59802.958333333336
2015-10-14 00:00:00+00:00,60640.916666666664
2015-10-15 00:00:00+00:00,60681.333333333336
2015-10-16 00:00:00+00:00,59136.291666666664
2015-10-17 00:00:00+00:00,49779.708333333336
2015-10-18 00:00:00+00:00,45905.75
2015-10-19 00:00:00+00:00,58641.083333333336
2015-10-20 00:00:00+00:00,59565.666666666664
2015-10-21 00:00:00+00:00,59534.625
2015-10-22 00:00:00+00:00,60018.333333333336
2015-10-23 00:00:00+00:00,57402.25
2015-10-24 00:00:00+00:00,49384.333333333336
2015-10-25 00:00:00+00:00,45801.458333333336
2015-10-26 00:00:00+00:00,57840.166666666664
2015-10-27 00:00:00+00:00,59588.416666666664
2015-10-28 00:00:00+00:00,59935.75
2015-10-29 00:00:00+00:00,59439.375
2015-10-30 00:00:00+00:00,58260.166666666664
2015-10-31 00:00:00+00:00,48959.416666666664
2015-11-01 00:00:00+00:00,45187.833333333336
2015-11-02 00:00:00+00:00,58564.625
2015-11-03 00:00:00+00:00,60399.333333333336
2015-11-04 00:00:00+00:00,60280.541666666664
2015-11-05 00:00:00+00:00,59682.666666666664
2015-11-06 00:00:00+00:00,59234.75
2015-11-07 00:00:00+00:00,50947.958333333336
2015-11-08 00:00:00+00:00,46364.75
2015-11-09 00:00:00+00:00,60648.5
2015-11-10 00:00:00+00:00,62255.416666666664
2015-11-11 00:00:00+00:00,61671.291666666664
2015-11-12 00:00:00+00:00,61730.416666666664
2015-11-13 00:00:00+00:00,61342.666666666664
2015-11-14 00:00:00+00:00,52780.333333333336
2015-11-15 00:00:00+00:00,49009.875
2015-11-16 00:00:00+00:00,61110.458333333336
2015-11-17 00:00:00+00:00,63027.75
2015-11-18 00:00:00+00:00,63230.708333333336
2015-11-19 00:00:00+00:00,64330.291666666664
2015-11-20 00:00:00+00:00,61756.458333333336
2015-11-21 00:00:00+00:00,52701.666666666664
2015-11-22 00:00:00+00:00,49517.875
2015-11-23 00:00:00+00:00,62399.666666666664
2015-11-24 00:00:00+00:00,65319.375
2015-11-25 00:00:00+00:00,64672.833333333336
2015-11-26 00:00:00+00:00,63633.125
2015-11-27 00:00:00+00:00,62684.208333333336
2015-11-28 00:00:00+00:00,54881.75
2015-11-29 00:00:00+00:00,51537.708333333336
2015-11-30 00:00:00+00:00,63836.0
2015-12-01 00:00:00+00:00,64051.5
2015-12-02 00:00:00+00:00,63466.75
2015-12-03 00:00:00+00:00,62618.333333333336
2015-12-04 00:00:00+00:00,63002.125
2015-12-05 00:00:00+00:00,53950.583333333336
2015-12-06 00:00:00+00:00,49821.458333333336
2015-12-07 00:00:00+00:00,61320.791666666664
2015-12-08 00:00:00+00:00,63064.25
2015-12-09 00:00:00+00:00,63357.666666666664
2015-12-10 00:00:00+00:00,64463.958333333336
2015-12-11 00:00:00+00:00,64017.625
2015-12-12 00:00:00+00:00,53480.958333333336
2015-12-13 00:00:00+00:00,49646.083333333336
2015-12-14 00:00:00+00:00,61641.791666666664
2015-12-15 00:00:00+00:00,62243.5
2015-12-16 00:00:00+00:00,62457.166666666664
2015-12-17 00:00:00+00:00,60718.458333333336
2015-12-18 00:00:00+00:00,59031.458333333336
2015-12-19 00:00:00+00:00,50539.916666666664
2015-12-20 00:00:00+00:00,46762.708333333336
2015-12-21 00:00:00+00:00,56636.541666666664
2015-12-22 00:00:00+00:00,55864.583333333336
2015-12-23 00:00:00+00:00,53141.791666666664
2015-12-24 00:00:00+00:00,45127.625
2015-12-25 00:00:00+00:00,41586.916666666664
2015-12-26 00:00:00+00:00,42299.541666666664
2015-12-27 00:00:00+00:00,43116.541666666664
2015-12-28 00:00:00+00:00,48795.416666666664
2015-12-29 00:00:00+00:00,49326.25
2015-12-30 00:00:00+00:00,49744.708333333336
2015-12-31 00:00:00+00:00,46780.5
2016-01-01 00:00:00+00:00,41962.875
2016-01-02 00:00:00+00:00,47828.916666666664
2016-01-03 00:00:00+00:00,47109.583333333336
2016-01-04 00:00:00+00:00,57747.083333333336
2016-01-05 00:00:00+00:00,59588.041666666664
2016-01-06 00:00:00+00:00,57322.041666666664
2016-01-07 00:00:00+00:00,61692.208333333336
2016-01-08 00:00:00+00:00,61223.041666666664
2016-01-09 00:00:00+00:00,51520.875
2016-01-10 00:00:00+00:00,47212.708333333336
2016-01-11 00:00:00+00:00,62241.5
2016-01-12 00:00:00+00:00,63210.833333333336
2016-01-13 00:00:00+00:00,63546.916666666664
2016-01-14 00:00:00+00:00,63255.166666666664
2016-01-15 00:00:00+00:00,63155.458333333336
2016-01-16 00:00:00+00:00,53628.0
2016-01-17 00:00:00+00:00,50359.5
2016-01-18 00:00:00+00:00,64060.25
2016-01-19 00:00:00+00:00,65795.83333333333
2016-01-20 00:00:00+00:00,65272.708333333336
2016-01-21 00:00:00+00:00,64963.375
2016-01-22 00:00:00+00:00,64513.875
2016-01-23 00:00:00+00:00,54760.958333333336
2016-01-24 00:00:00+00:00,49505.708333333336
2016-01-25 00:00:00+00:00,61341.583333333336
2016-01-26 00:00:00+00:00,62688.375
2016-01-27 00:00:00+00:00,63339.083333333336
2016-01-28 00:00:00+00:00,62525.333333333336
2016-01-29 00:00:00+00:00,61705.625
2016-01-30 00:00:00+00:00,53764.333333333336
2016-01-31 00:00:00+00:00,48931.291666666664
2016-02-01 00:00:00+00:00,62368.166666666664
2016-02-02 00:00:00+00:00,63583.791666666664
2016-02-03 00:00:00+00:00,63857.416666666664
2016-02-04 00:00:00+00:00,63422.791666666664
2016-02-05 00:00:00+00:00,61598.5
2016-02-06 00:00:00+00:00,52224.416666666664
2016-02-07 00:00:00+00:00,48253.583333333336
2016-02-08 00:00:00+00:00,61037.958333333336
2016-02-09 00:00:00+00:00,62695.708333333336
2016-02-10 00:00:00+00:00,63512.083333333336
2016-02-11 00:00:00+00:00,62558.625
2016-02-12 00:00:00+00:00,61128.916666666664
2016-02-13 00:00:00+00:00,52743.416666666664
2016-02-14 00:00:00+00:00,49137.875
2016-02-15 00:00:00+00:00,62476.125
2016-02-16 00:00:00+00:00,63344.5
2016-02-17 00:00:00+00:00,63966.291666666664
2016-02-18 00:00:00+00:00,62598.958333333336
2016-02-19 00:00:00+00:00,62535.666666666664
2016-02-20 00:00:00+00:00,55144.666666666664
2016-02-21 00:00:00+00:00,49675.791666666664
2016-02-22 00:00:00+00:00,62329.916666666664
2016-02-23 00:00:00+00:00,62849.333333333336
2016-02-24 00:00:00+00:00,62457.458333333336
2016-02-25 00:00:00+00:00,62516.0
2016-02-26 00:00:00+00:00,60621.75
2016-02-27 00:00:00+00:00,51515.25
2016-02-28 00:00:00+00:00,48132.375
2016-02-29 00:00:00+00:00,60913.833333333336
2016-03-01 00:00:00+00:00,63349.041666666664
2016-03-02 00:00:00+00:00,62793.541666666664
2016-03-03 00:00:00+00:00,62240.458333333336
2016-03-04 00:00:00+00:00,61434.5
2016-03-05 00:00:00+00:00,51891.166666666664
2016-03-06 00:00:00+00:00,48268.375
2016-03-07 00:00:00+00:00,60551.916666666664
2016-03-08 00:00:00+00:00,62093.458333333336
2016-03-09 00:00:00+00:00,62306.5
2016-03-10 00:00:00+00:00,61490.875
2016-03-11 00:00:00+00:00,60926.583333333336
2016-03-12 00:00:00+00:00,53584.666666666664
2016-03-13 00:00:00+00:00,50004.5
2016-03-14 00:00:00+00:00,60122.083333333336
2016-03-15 00:00:00+00:00,61845.166666666664
2016-03-16 00:00:00+00:00,61821.708333333336
2016-03-17 00:00:00+00:00,60316.25
2016-03-18 00:00:00+00:00,60152.5
2016-03-19 00:00:00+00:00,51402.708333333336
2016-03-20 00:00:00+00:00,47689.25
2016-03-21 00:00:00+00:00,60024.541666666664
